row,col,data
9669,128,1.0
9670,176,1.0
9671,110,1.0
9672,181,1.0
9673,179,1.0
9674,200,1.0
9675,101,1.0
9676,38,1.0
9676,53,1.0
9676,86,1.0
9677,16,1.0
9678,86,1.0
9679,78,1.0
9679,89,1.0
9679,200,1.0
9680,173,1.0
9681,212,1.0
9682,93,1.0
9683,137,1.0
9683,149,1.0
9684,47,1.0
9685,101,1.0
9685,203,1.0
9686,57,1.0
9687,51,1.0
9688,67,1.0
9689,127,1.0
9690,103,1.0
9691,69,1.0
9692,51,1.0
9693,32,1.0
9693,91,1.0
9694,8,1.0
9695,34,1.0
9696,7,1.0
9696,84,1.0
9697,7,1.0
9697,84,1.0
9698,78,1.0
9698,89,1.0
9698,131,1.0
9698,132,1.0
9699,23,1.0
9699,149,1.0
9700,191,1.0
9701,8,1.0
9702,197,1.0
9703,91,1.0
9703,190,1.0
9704,190,1.0
9705,23,1.0
9705,149,1.0
9706,36,1.0
9706,151,1.0
9707,149,1.0
9707,165,1.0
9708,110,1.0
9709,31,1.0
9710,173,1.0
9711,212,1.0
9712,109,1.0
9712,211,1.0
9713,31,1.0
9714,171,1.0
9715,89,1.0
9716,93,1.0
9717,91,1.0
9718,168,1.0
9719,91,1.0
9720,47,1.0
9720,143,1.0
9721,92,1.0
9722,152,1.0
9723,23,1.0
9723,47,1.0
9724,53,1.0
9725,181,1.0
9726,57,1.0
9727,7,1.0
9727,84,1.0
9728,15,1.0
9729,17,1.0
9730,103,1.0
9731,212,1.0
9732,110,1.0
9733,3,1.0
9734,157,1.0
9734,160,1.0
9735,167,1.0
9736,123,1.0
9737,197,1.0
9738,171,1.0
9739,191,1.0
9740,126,1.0
9741,92,1.0
9742,31,1.0
9743,152,1.0
9744,190,1.0
9745,200,1.0
9746,197,1.0
9748,31,1.0
9749,10,1.0
9749,98,1.0
9750,86,1.0
9751,91,1.0
9752,39,1.0
9752,63,1.0
9752,96,1.0
9752,105,1.0
9752,112,1.0
9752,114,1.0
9752,117,1.0
9752,128,1.0
9752,136,1.0
9752,145,1.0
9752,183,1.0
9752,196,1.0
9753,184,1.0
9754,94,1.0
9755,38,1.0
9755,53,1.0
9756,53,1.0
9757,197,1.0
9758,26,1.0
9759,143,1.0
9760,38,1.0
9760,53,1.0
9761,50,1.0
9761,149,1.0
9762,91,1.0
9763,47,1.0
9763,131,1.0
9764,78,1.0
9764,89,1.0
9765,78,1.0
9765,89,1.0
9766,179,1.0
9767,197,1.0
9768,7,1.0
9768,71,1.0
9768,84,1.0
9769,30,1.0
9770,20,1.0
9770,154,1.0
9771,212,1.0
9772,51,1.0
9773,191,1.0
9774,167,1.0
9775,3,1.0
9776,197,1.0
9778,0,1.0
9778,1,1.0
9778,36,1.0
9778,151,1.0
9779,94,1.0
9780,62,1.0
9780,78,1.0
9780,89,1.0
9780,132,1.0
9781,137,1.0
9781,149,1.0
9782,77,1.0
9782,207,1.0
9783,38,1.0
9783,53,1.0
9784,14,1.0
9785,38,1.0
9785,53,1.0
9786,31,1.0
9787,32,1.0
9788,201,1.0
9789,94,1.0
9790,101,1.0
9791,29,1.0
9792,93,1.0
9792,116,1.0
9792,137,1.0
9792,149,1.0
9793,165,1.0
9794,138,1.0
9795,15,1.0
9796,91,1.0
9797,201,1.0
9798,69,1.0
9799,94,1.0
9800,165,1.0
9801,201,1.0
9802,21,1.0
9803,16,1.0
9804,0,1.0
9804,1,1.0
9805,132,1.0
9806,53,1.0
9807,67,1.0
9808,91,1.0
9809,86,1.0
9810,50,1.0
9810,94,1.0
9810,178,1.0
9811,91,1.0
9812,200,1.0
9813,110,1.0
9814,132,1.0
9815,29,1.0
9816,181,1.0
9817,34,1.0
9818,40,1.0
9818,139,1.0
9819,170,1.0
9820,131,1.0
9821,91,1.0
9822,91,1.0
9823,67,1.0
9824,23,1.0
9824,149,1.0
9825,92,1.0
9826,176,1.0
9827,173,1.0
9828,184,1.0
9829,181,1.0
9830,86,1.0
9830,149,1.0
9831,126,1.0
9832,157,1.0
9832,160,1.0
9833,47,1.0
9834,47,1.0
9834,143,1.0
9834,149,1.0
9834,165,1.0
9835,17,1.0
9836,168,1.0
9837,120,1.0
9838,92,1.0
9839,197,1.0
9840,78,1.0
9840,89,1.0
9841,212,1.0
9842,78,1.0
9842,132,1.0
9842,212,1.0
9843,38,1.0
9843,53,1.0
9844,91,1.0
9845,123,1.0
9845,184,1.0
9846,203,1.0
9847,17,1.0
9848,143,1.0
9849,203,1.0
9850,16,1.0
9851,62,1.0
9852,51,1.0
9853,143,1.0
9854,91,1.0
9855,34,1.0
9856,19,1.0
9856,99,1.0
9857,26,1.0
9858,91,1.0
9859,36,1.0
9859,151,1.0
9860,47,1.0
9861,179,1.0
9862,50,1.0
9862,149,1.0
9862,164,1.0
9862,178,1.0
9863,31,1.0
9864,138,1.0
9865,143,1.0
9866,78,1.0
9866,89,1.0
9867,51,1.0
9868,200,1.0
9869,3,1.0
9870,15,1.0
9871,17,1.0
9872,30,1.0
9873,15,1.0
9873,132,1.0
9874,38,1.0
9874,53,1.0
9875,7,1.0
9875,84,1.0
9875,126,1.0
9876,124,1.0
9876,169,1.0
9877,15,1.0
9878,78,1.0
9878,132,1.0
9879,30,1.0
9880,23,1.0
9881,67,1.0
9882,123,1.0
9883,51,1.0
9884,23,1.0
9885,197,1.0
9886,212,1.0
9887,212,1.0
9888,197,1.0
9889,47,1.0
9889,149,1.0
9890,78,1.0
9890,89,1.0
9891,91,1.0
9891,161,1.0
9892,17,1.0
9892,190,1.0
9892,197,1.0
9893,103,1.0
9894,165,1.0
9895,34,1.0
9896,143,1.0
9897,197,1.0
9898,129,1.0
9898,186,1.0
9899,47,1.0
9899,112,1.0
9900,103,1.0
9901,109,1.0
9901,211,1.0
9902,47,1.0
9903,91,1.0
9904,103,1.0
9905,29,1.0
9905,31,1.0
9906,10,1.0
9906,98,1.0
9907,94,1.0
9908,157,1.0
9908,160,1.0
9910,138,1.0
9910,197,1.0
9911,33,1.0
9911,169,1.0
9912,32,1.0
9913,190,1.0
9914,30,1.0
9915,201,1.0
9916,47,1.0
9917,0,1.0
9918,47,1.0
9919,51,1.0
9919,212,1.0
9920,0,1.0
9920,1,1.0
9920,36,1.0
9920,151,1.0
9921,126,1.0
9922,181,1.0
9923,33,1.0
9924,33,1.0
9924,77,1.0
9924,207,1.0
9925,149,1.0
9925,165,1.0
9926,3,1.0
9926,6,1.0
9926,116,1.0
9927,91,1.0
9927,137,1.0
9927,149,1.0
9928,62,1.0
9928,89,1.0
9930,124,1.0
9930,169,1.0
9931,31,1.0
9932,53,1.0
9933,50,1.0
9933,178,1.0
9934,51,1.0
9935,143,1.0
9936,138,1.0
9936,200,1.0
9937,51,1.0
9938,131,1.0
9939,143,1.0
9940,25,1.0
9940,190,1.0
9941,94,1.0
9942,51,1.0
9942,212,1.0
9943,38,1.0
9943,53,1.0
9944,33,1.0
9945,14,1.0
9945,47,1.0
9945,149,1.0
9947,94,1.0
9948,138,1.0
9948,200,1.0
9949,161,1.0
9950,123,1.0
9951,197,1.0
9952,212,1.0
9953,34,1.0
9954,94,1.0
9955,110,1.0
9956,93,1.0
9956,116,1.0
9956,149,1.0
9956,176,1.0
9957,201,1.0
9958,152,1.0
9959,0,1.0
9959,94,1.0
9959,148,1.0
9960,86,1.0
9961,51,1.0
9962,38,1.0
9962,53,1.0
9963,30,1.0
9963,176,1.0
9964,201,1.0
9965,14,1.0
9965,149,1.0
9966,143,1.0
9967,110,1.0
9967,152,1.0
9968,161,1.0
9969,3,1.0
9970,184,1.0
9971,30,1.0
9972,179,1.0
9973,190,1.0
9974,200,1.0
9976,8,1.0
9977,190,1.0
9978,14,1.0
9979,137,1.0
9980,201,1.0
9981,103,1.0
9982,171,1.0
9983,197,1.0
9984,186,1.0
9985,78,1.0
9985,132,1.0
9986,91,1.0
9987,32,1.0
9988,38,1.0
9988,53,1.0
9989,93,1.0
9989,174,1.0
9990,71,1.0
9991,93,1.0
9992,94,1.0
9993,47,1.0
9993,143,1.0
9993,149,1.0
9993,165,1.0
9994,47,1.0
9995,67,1.0
9996,47,1.0
9997,86,1.0
9998,181,1.0
9999,78,1.0
9999,89,1.0
9999,132,1.0
9999,138,1.0
9999,200,1.0
10000,158,1.0
10001,92,1.0
10002,50,1.0
10002,149,1.0
10002,178,1.0
10003,46,1.0
10004,190,1.0
10005,170,1.0
10006,212,1.0
10007,77,1.0
10007,207,1.0
10008,106,1.0
10008,153,1.0
10009,78,1.0
10009,89,1.0
10010,106,1.0
10010,107,1.0
10010,153,1.0
10011,190,1.0
10012,51,1.0
10012,212,1.0
10013,33,1.0
10014,152,1.0
10015,201,1.0
10016,138,1.0
10017,47,1.0
10018,30,1.0
10019,15,1.0
10020,131,1.0
10020,176,1.0
10021,83,1.0
10022,131,1.0
10023,110,1.0
10023,137,1.0
10023,149,1.0
10024,78,1.0
10025,184,1.0
10026,190,1.0
10027,131,1.0
10028,83,1.0
10029,78,1.0
10030,67,1.0
10031,168,1.0
10032,50,1.0
10032,178,1.0
10033,93,1.0
10033,116,1.0
10034,109,1.0
10034,211,1.0
10035,15,1.0
10035,83,1.0
10036,158,1.0
10037,38,1.0
10037,53,1.0
10038,7,1.0
10038,180,1.0
10039,62,1.0
10039,89,1.0
10040,14,1.0
10040,33,1.0
10041,44,1.0
10041,45,1.0
10042,129,1.0
10043,8,1.0
10044,83,1.0
10045,30,1.0
10046,38,1.0
10046,53,1.0
10047,69,1.0
10048,168,1.0
10049,63,1.0
10049,96,1.0
10049,105,1.0
10049,136,1.0
10050,91,1.0
10051,138,1.0
10052,47,1.0
10053,132,1.0
10054,143,1.0
10055,91,1.0
10056,143,1.0
10057,28,1.0
10057,167,1.0
10058,14,1.0
10059,92,1.0
10060,34,1.0
10061,17,1.0
10062,30,1.0
10063,51,1.0
10063,212,1.0
10064,47,1.0
10065,165,1.0
10066,34,1.0
10067,94,1.0
10068,86,1.0
10069,83,1.0
10070,89,1.0
10070,132,1.0
10071,38,1.0
10071,53,1.0
10072,23,1.0
10073,47,1.0
10073,143,1.0
10074,47,1.0
10075,190,1.0
10076,173,1.0
10077,143,1.0
10078,138,1.0
10079,106,1.0
10079,153,1.0
10080,167,1.0
10081,94,1.0
10082,53,1.0
10083,138,1.0
10084,51,1.0
10085,168,1.0
10086,8,1.0
10087,201,1.0
10088,201,1.0
10089,138,1.0
10090,23,1.0
10091,47,1.0
10092,167,1.0
10093,190,1.0
10094,91,1.0
10095,30,1.0
10095,161,1.0
10095,173,1.0
10096,21,1.0
10097,165,1.0
10098,38,1.0
10098,53,1.0
10099,30,1.0
10100,184,1.0
10101,50,1.0
10101,149,1.0
10101,178,1.0
10102,83,1.0
10103,75,1.0
10103,195,1.0
10104,53,1.0
10105,69,1.0
10107,190,1.0
10108,201,1.0
10109,91,1.0
10110,126,1.0
10111,201,1.0
10112,91,1.0
10113,138,1.0
10114,51,1.0
10115,4,1.0
10115,95,1.0
10115,205,1.0
10116,110,1.0
10116,114,1.0
10117,131,1.0
10118,17,1.0
10119,110,1.0
10120,109,1.0
10120,211,1.0
10121,34,1.0
10122,47,1.0
10122,50,1.0
10122,143,1.0
10122,178,1.0
10124,158,1.0
10125,30,1.0
10127,190,1.0
10128,138,1.0
10129,91,1.0
10130,161,1.0
10131,79,1.0
10131,185,1.0
10132,17,1.0
10133,78,1.0
10133,132,1.0
10134,91,1.0
10135,93,1.0
10135,116,1.0
10136,181,1.0
10137,23,1.0
10137,91,1.0
10138,31,1.0
10139,78,1.0
10139,89,1.0
10140,143,1.0
10141,16,1.0
10142,94,1.0
10143,47,1.0
10144,78,1.0
10144,89,1.0
10144,132,1.0
10145,83,1.0
10146,184,1.0
10147,120,1.0
10148,94,1.0
10149,38,1.0
10149,53,1.0
10150,14,1.0
10150,128,1.0
10151,51,1.0
10152,94,1.0
10153,91,1.0
10154,78,1.0
10154,89,1.0
10154,132,1.0
10155,33,1.0
10156,200,1.0
10157,149,1.0
10158,152,1.0
10159,53,1.0
10159,191,1.0
10160,89,1.0
10160,132,1.0
10161,33,1.0
10162,77,1.0
10162,207,1.0
10163,3,1.0
10164,185,1.0
10165,91,1.0
10166,47,1.0
10167,51,1.0
10168,167,1.0
10169,91,1.0
10170,51,1.0
10171,77,1.0
10171,207,1.0
10172,33,1.0
10172,77,1.0
10172,207,1.0
10173,83,1.0
10173,110,1.0
10174,50,1.0
10174,93,1.0
10174,116,1.0
10174,149,1.0
10174,178,1.0
10175,62,1.0
10175,78,1.0
10175,89,1.0
10176,78,1.0
10176,89,1.0
10176,132,1.0
10177,29,1.0
10177,31,1.0
10178,31,1.0
10179,165,1.0
10180,170,1.0
10181,158,1.0
10182,104,1.0
10183,110,1.0
10184,92,1.0
10185,152,1.0
10186,157,1.0
10186,160,1.0
10187,50,1.0
10187,149,1.0
10187,178,1.0
10188,132,1.0
10189,93,1.0
10189,188,1.0
10190,131,1.0
10191,86,1.0
10192,77,1.0
10192,207,1.0
10193,132,1.0
10194,110,1.0
10195,132,1.0
10196,106,1.0
10196,153,1.0
10197,22,1.0
10197,107,1.0
10198,89,1.0
10198,132,1.0
10199,47,1.0
10200,7,1.0
10200,82,1.0
10201,50,1.0
10201,149,1.0
10201,178,1.0
10202,91,1.0
10203,149,1.0
10203,176,1.0
10204,131,1.0
10205,62,1.0
10206,201,1.0
10207,47,1.0
10208,30,1.0
10209,29,1.0
10209,31,1.0
10210,158,1.0
10211,7,1.0
10211,84,1.0
10212,47,1.0
10213,118,1.0
10214,124,1.0
10214,169,1.0
10215,83,1.0
10216,138,1.0
10216,200,1.0
10217,62,1.0
10217,89,1.0
10218,94,1.0
10218,186,1.0
10219,197,1.0
10220,16,1.0
10221,93,1.0
10222,103,1.0
10223,148,1.0
10224,86,1.0
10225,170,1.0
10226,207,1.0
10227,51,1.0
10228,201,1.0
10229,157,1.0
10229,160,1.0
10230,94,1.0
10231,138,1.0
10232,91,1.0
10233,7,1.0
10233,84,1.0
10234,29,1.0
10235,29,1.0
10235,31,1.0
10236,15,1.0
10236,194,1.0
10237,16,1.0
10237,29,1.0
10237,31,1.0
10238,34,1.0
10239,23,1.0
10240,29,1.0
10241,78,1.0
10242,83,1.0
10243,142,1.0
10244,200,1.0
10245,161,1.0
10246,51,1.0
10247,118,1.0
10248,149,1.0
10249,189,1.0
10250,200,1.0
10251,15,1.0
10251,132,1.0
10252,129,1.0
10253,161,1.0
10254,30,1.0
10255,197,1.0
10256,167,1.0
10257,15,1.0
10258,167,1.0
10259,8,1.0
10260,99,1.0
10261,16,1.0
10261,62,1.0
10261,89,1.0
10262,184,1.0
10263,83,1.0
10264,126,1.0
10265,167,1.0
10266,38,1.0
10266,53,1.0
10267,51,1.0
10267,212,1.0
10268,131,1.0
10269,138,1.0
10270,91,1.0
10271,110,1.0
10272,36,1.0
10273,51,1.0
10274,118,1.0
10275,165,1.0
10276,21,1.0
10276,82,1.0
10277,51,1.0
10277,204,1.0
10278,167,1.0
10279,167,1.0
10280,47,1.0
10281,190,1.0
10282,62,1.0
10282,89,1.0
10283,165,1.0
10284,109,1.0
10284,211,1.0
10285,167,1.0
10286,33,1.0
10287,14,1.0
10287,77,1.0
10287,207,1.0
10288,34,1.0
10289,30,1.0
10290,91,1.0
10291,89,1.0
10291,132,1.0
10292,51,1.0
10293,173,1.0
10294,94,1.0
10295,190,1.0
10296,67,1.0
10297,47,1.0
10299,23,1.0
10300,201,1.0
10301,171,1.0
10302,75,1.0
10302,195,1.0
10303,10,1.0
10304,17,1.0
10305,89,1.0
10306,201,1.0
10307,31,1.0
10308,138,1.0
10309,51,1.0
10310,202,1.0
10311,104,1.0
10312,78,1.0
10312,89,1.0
10312,132,1.0
10312,138,1.0
10312,200,1.0
10313,78,1.0
10313,89,1.0
10314,161,1.0
10315,201,1.0
10316,94,1.0
10317,177,1.0
10318,201,1.0
10319,152,1.0
10319,181,1.0
10320,197,1.0
10321,38,1.0
10321,53,1.0
10322,143,1.0
10323,38,1.0
10323,53,1.0
10324,118,1.0
10325,23,1.0
10325,149,1.0
10326,83,1.0
10327,3,1.0
10328,96,1.0
10328,200,1.0
10329,62,1.0
10329,78,1.0
10329,89,1.0
10330,40,1.0
10330,139,1.0
10331,7,1.0
10331,84,1.0
10332,110,1.0
10333,149,1.0
10334,62,1.0
10335,38,1.0
10335,53,1.0
10336,7,1.0
10336,84,1.0
10337,201,1.0
10338,30,1.0
10339,115,1.0
10340,91,1.0
10340,165,1.0
10341,149,1.0
10341,176,1.0
10342,4,1.0
10342,95,1.0
10343,8,1.0
10344,123,1.0
10345,171,1.0
10346,171,1.0
10347,200,1.0
10348,161,1.0
10349,3,1.0
10350,92,1.0
10351,47,1.0
10352,47,1.0
10353,132,1.0
10354,101,1.0
10355,143,1.0
10356,132,1.0
10357,165,1.0
10358,15,1.0
10359,69,1.0
10360,161,1.0
10361,191,1.0
10362,38,1.0
10362,53,1.0
10362,127,1.0
10363,143,1.0
10364,160,1.0
10365,1,1.0
10365,164,1.0
10366,27,1.0
10366,51,1.0
10367,15,1.0
10368,47,1.0
10369,190,1.0
10370,190,1.0
10371,91,1.0
10372,47,1.0
10373,56,1.0
10373,133,1.0
10374,10,1.0
10375,201,1.0
10376,33,1.0
10377,91,1.0
10378,153,1.0
10379,62,1.0
10379,78,1.0
10380,51,1.0
10381,23,1.0
10382,94,1.0
10383,50,1.0
10383,149,1.0
10383,178,1.0
10384,200,1.0
10385,71,1.0
10386,130,1.0
10386,167,1.0
10387,91,1.0
10388,38,1.0
10388,53,1.0
10389,50,1.0
10389,178,1.0
10390,44,1.0
10390,45,1.0
10391,212,1.0
10392,212,1.0
10393,86,1.0
10394,83,1.0
10394,110,1.0
10395,14,1.0
10395,93,1.0
10395,116,1.0
10396,31,1.0
10397,53,1.0
10398,3,1.0
10399,50,1.0
10399,149,1.0
10399,178,1.0
10400,15,1.0
10401,19,1.0
10401,148,1.0
10402,91,1.0
10403,38,1.0
10403,53,1.0
10404,201,1.0
10405,138,1.0
10406,212,1.0
10407,94,1.0
10408,109,1.0
10408,211,1.0
10409,109,1.0
10409,211,1.0
10410,16,1.0
10411,78,1.0
10411,132,1.0
10411,200,1.0
10412,212,1.0
10413,167,1.0
10414,69,1.0
10415,91,1.0
10416,33,1.0
10416,155,1.0
10417,89,1.0
10417,132,1.0
10418,190,1.0
10419,157,1.0
10419,160,1.0
10420,137,1.0
10420,149,1.0
10421,78,1.0
10421,89,1.0
10422,17,1.0
10423,167,1.0
10424,190,1.0
10425,69,1.0
10426,77,1.0
10426,207,1.0
10427,50,1.0
10427,93,1.0
10427,178,1.0
10428,86,1.0
10429,212,1.0
10430,79,1.0
10430,185,1.0
10431,143,1.0
10432,184,1.0
10433,109,1.0
10433,211,1.0
10434,83,1.0
10435,62,1.0
10435,78,1.0
10435,89,1.0
10436,62,1.0
10437,38,1.0
10437,53,1.0
10438,53,1.0
10439,7,1.0
10439,84,1.0
10440,47,1.0
10440,49,1.0
10441,51,1.0
10442,51,1.0
10443,78,1.0
10443,138,1.0
10446,190,1.0
10447,197,1.0
10448,149,1.0
10448,165,1.0
10449,62,1.0
10450,23,1.0
10450,93,1.0
10450,116,1.0
10451,67,1.0
10452,50,1.0
10452,149,1.0
10452,178,1.0
10453,149,1.0
10453,165,1.0
10454,131,1.0
10455,109,1.0
10455,211,1.0
10456,86,1.0
10457,94,1.0
10458,77,1.0
10459,4,1.0
10459,95,1.0
10460,212,1.0
10461,1,1.0
10462,47,1.0
10462,137,1.0
10463,15,1.0
10464,132,1.0
10465,148,1.0
10466,173,1.0
10467,137,1.0
10467,149,1.0
10468,118,1.0
10469,143,1.0
10470,161,1.0
10471,38,1.0
10471,53,1.0
10472,157,1.0
10472,160,1.0
10473,201,1.0
10474,8,1.0
10475,184,1.0
10476,47,1.0
10476,143,1.0
10477,190,1.0
10478,83,1.0
10479,212,1.0
10480,132,1.0
10481,173,1.0
10482,201,1.0
10483,200,1.0
10484,77,1.0
10484,207,1.0
10485,53,1.0
10486,53,1.0
10487,50,1.0
10487,178,1.0
10488,202,1.0
10489,14,1.0
10489,47,1.0
10490,202,1.0
10491,131,1.0
10492,56,1.0
10492,133,1.0
10493,47,1.0
10494,94,1.0
10495,159,1.0
10496,51,1.0
10497,201,1.0
10498,89,1.0
10499,29,1.0
10499,31,1.0
10500,0,1.0
10500,1,1.0
10501,165,1.0
10502,77,1.0
10502,207,1.0
10503,25,1.0
10504,161,1.0
10506,91,1.0
10507,159,1.0
10508,92,1.0
10509,91,1.0
10510,47,1.0
10511,17,1.0
10512,177,1.0
10513,47,1.0
10514,118,1.0
10515,124,1.0
10515,169,1.0
10516,67,1.0
10517,212,1.0
10518,168,1.0
10519,106,1.0
10519,153,1.0
10520,38,1.0
10520,53,1.0
10521,212,1.0
10522,168,1.0
10523,93,1.0
10523,116,1.0
10523,137,1.0
10523,149,1.0
10524,78,1.0
10525,103,1.0
10526,86,1.0
10527,165,1.0
10528,149,1.0
10528,165,1.0
10529,51,1.0
10530,94,1.0
10530,99,1.0
10531,15,1.0
10531,132,1.0
10533,149,1.0
10533,165,1.0
10534,40,1.0
10535,40,1.0
10535,139,1.0
10536,75,1.0
10536,195,1.0
10537,104,1.0
10538,17,1.0
10539,51,1.0
10540,17,1.0
10541,200,1.0
10542,190,1.0
10543,38,1.0
10543,201,1.0
10544,200,1.0
10545,47,1.0
10546,158,1.0
10547,38,1.0
10547,53,1.0
10548,99,1.0
10549,47,1.0
10550,201,1.0
10551,143,1.0
10552,143,1.0
10553,157,1.0
10553,160,1.0
10554,159,1.0
10555,62,1.0
10556,47,1.0
10556,53,1.0
10556,143,1.0
10557,167,1.0
10558,77,1.0
10558,207,1.0
10559,47,1.0
10559,143,1.0
10560,94,1.0
10561,157,1.0
10561,160,1.0
10562,110,1.0
10563,15,1.0
10564,110,1.0
10565,69,1.0
10566,115,1.0
10566,192,1.0
10567,132,1.0
10568,201,1.0
10569,106,1.0
10569,153,1.0
10570,149,1.0
10570,176,1.0
10571,17,1.0
10572,15,1.0
10573,15,1.0
10574,101,1.0
10575,110,1.0
10576,34,1.0
10577,91,1.0
10578,8,1.0
10579,69,1.0
10580,47,1.0
10581,62,1.0
10582,110,1.0
10583,138,1.0
10584,201,1.0
10585,50,1.0
10585,129,1.0
10585,149,1.0
10585,178,1.0
10586,157,1.0
10586,160,1.0
10587,200,1.0
10588,179,1.0
10589,91,1.0
10589,149,1.0
10589,176,1.0
10589,197,1.0
10590,89,1.0
10590,132,1.0
10591,184,1.0
10592,32,1.0
10593,197,1.0
10594,201,1.0
10595,32,1.0
10596,62,1.0
10597,167,1.0
10598,32,1.0
10598,190,1.0
10599,212,1.0
10600,167,1.0
10601,8,1.0
10602,167,1.0
10603,47,1.0
10604,143,1.0
10605,89,1.0
10606,16,1.0
10607,118,1.0
10608,30,1.0
10609,38,1.0
10609,53,1.0
10610,53,1.0
10611,0,1.0
10611,1,1.0
10612,137,1.0
10613,131,1.0
10614,212,1.0
10615,38,1.0
10615,53,1.0
10616,38,1.0
10616,53,1.0
10617,47,1.0
10618,179,1.0
10619,31,1.0
10619,212,1.0
10620,33,1.0
10621,51,1.0
10621,143,1.0
10622,47,1.0
10622,143,1.0
10623,94,1.0
10624,34,1.0
10625,91,1.0
10626,201,1.0
10627,143,1.0
10627,149,1.0
10628,171,1.0
10629,201,1.0
10630,38,1.0
10630,53,1.0
10631,47,1.0
10631,94,1.0
10632,10,1.0
10632,98,1.0
10633,91,1.0
10634,152,1.0
10635,38,1.0
10635,53,1.0
10636,184,1.0
10637,15,1.0
10637,132,1.0
10638,94,1.0
10639,123,1.0
10640,91,1.0
10641,47,1.0
10641,206,1.0
10642,173,1.0
10643,89,1.0
10644,50,1.0
10644,178,1.0
10645,33,1.0
10645,77,1.0
10645,207,1.0
10646,47,1.0
10647,165,1.0
10648,7,1.0
10648,84,1.0
10649,190,1.0
10651,10,1.0
10651,98,1.0
10651,184,1.0
10652,190,1.0
10653,148,1.0
10654,109,1.0
10654,211,1.0
10655,201,1.0
10656,138,1.0
10657,138,1.0
10658,51,1.0
10659,23,1.0
10659,33,1.0
10660,176,1.0
10661,212,1.0
10662,123,1.0
10663,184,1.0
10664,91,1.0
10665,15,1.0
10665,132,1.0
10666,191,1.0
10667,78,1.0
10667,89,1.0
10668,186,1.0
10669,138,1.0
10670,36,1.0
10671,131,1.0
10672,201,1.0
10673,20,1.0
10673,154,1.0
10674,167,1.0
10675,17,1.0
10676,184,1.0
10677,30,1.0
10678,203,1.0
10679,143,1.0
10680,138,1.0
10680,200,1.0
10681,86,1.0
10682,15,1.0
10683,29,1.0
10683,31,1.0
10684,78,1.0
10684,89,1.0
10685,91,1.0
10686,167,1.0
10687,91,1.0
10688,143,1.0
10688,165,1.0
10689,101,1.0
10690,197,1.0
10691,15,1.0
10691,132,1.0
10692,32,1.0
10693,15,1.0
10694,78,1.0
10694,89,1.0
10694,132,1.0
10694,138,1.0
10694,200,1.0
10695,78,1.0
10696,212,1.0
10697,83,1.0
10697,110,1.0
10698,15,1.0
10698,132,1.0
10699,67,1.0
10700,148,1.0
10701,51,1.0
10702,93,1.0
10702,116,1.0
10702,137,1.0
10703,146,1.0
10703,189,1.0
10704,83,1.0
10705,67,1.0
10706,143,1.0
10707,140,1.0
10708,63,1.0
10708,96,1.0
10708,105,1.0
10708,112,1.0
10708,114,1.0
10708,117,1.0
10708,128,1.0
10708,136,1.0
10708,145,1.0
10708,183,1.0
10708,196,1.0
10709,164,1.0
10710,103,1.0
10711,3,1.0
10712,127,1.0
10713,110,1.0
10715,91,1.0
10716,123,1.0
10717,197,1.0
10718,23,1.0
10719,77,1.0
10719,207,1.0
10720,22,1.0
10720,107,1.0
10721,161,1.0
10722,30,1.0
10723,8,1.0
10724,51,1.0
10725,167,1.0
10726,190,1.0
10727,63,1.0
10727,96,1.0
10727,105,1.0
10727,136,1.0
10728,91,1.0
10729,94,1.0
10730,167,1.0
10731,181,1.0
10732,17,1.0
10733,157,1.0
10733,160,1.0
10734,38,1.0
10734,53,1.0
10735,50,1.0
10735,149,1.0
10735,178,1.0
10736,50,1.0
10736,178,1.0
10737,51,1.0
10737,85,1.0
10738,33,1.0
10739,152,1.0
10740,31,1.0
10741,118,1.0
10742,200,1.0
10743,32,1.0
10744,109,1.0
10744,211,1.0
10745,158,1.0
10746,77,1.0
10746,83,1.0
10746,110,1.0
10747,77,1.0
10747,207,1.0
10748,78,1.0
10748,89,1.0
10749,190,1.0
10750,167,1.0
10751,131,1.0
10751,137,1.0
10751,149,1.0
10752,190,1.0
10753,101,1.0
10754,34,1.0
10755,15,1.0
10756,23,1.0
10758,67,1.0
10759,32,1.0
10760,179,1.0
10761,7,1.0
10761,84,1.0
10762,197,1.0
10763,29,1.0
10764,67,1.0
10764,129,1.0
10765,60,1.0
10765,92,1.0
10766,95,1.0
10767,47,1.0
10768,91,1.0
10769,126,1.0
10770,47,1.0
10771,31,1.0
10771,139,1.0
10772,47,1.0
10772,143,1.0
10773,179,1.0
10774,165,1.0
10775,109,1.0
10775,211,1.0
10776,62,1.0
10776,78,1.0
10776,89,1.0
10777,25,1.0
10778,47,1.0
10779,7,1.0
10779,84,1.0
10781,29,1.0
10782,110,1.0
10783,167,1.0
10785,78,1.0
10787,47,1.0
10787,137,1.0
10787,143,1.0
10789,15,1.0
10789,78,1.0
10790,77,1.0
10790,207,1.0
10791,124,1.0
10791,169,1.0
10792,109,1.0
10792,211,1.0
10793,167,1.0
10794,201,1.0
10795,15,1.0
10795,131,1.0
10796,138,1.0
10797,75,1.0
10797,195,1.0
10798,1,1.0
10799,164,1.0
10800,186,1.0
10801,212,1.0
10802,103,1.0
10803,47,1.0
10804,32,1.0
10805,110,1.0
10806,62,1.0
